First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
c87d3db002c27b86944f531153e0022d2b048fb0,dash prompt display stages on command line,icereval,https://api.github.com/repos/serverless/serverless/git/commits/c87d3db002c27b86944f531153e0022d2b048fb0
890202914f43ebf48c016ad41b1781112997d77a,Allow custom selectionPattern attributes,joostfarla,https://api.github.com/repos/serverless/serverless/git/commits/890202914f43ebf48c016ad41b1781112997d77a
0f6758de00a563fce2e59b961282e627d0878a89,"Tag all can now tag all endpoints and lambdas in one command

A proposed solution to jaws-framework/JAWS#164.

Implements a new “all” type which allows a user to tag all Lambdas and
Endpoints in one command. It also makes this the default command when
running a bare `jaws tag --tag-all` or `jaws tag --untag-all` with no
type option.",shortjared,https://api.github.com/repos/serverless/serverless/git/commits/0f6758de00a563fce2e59b961282e627d0878a89
4199c88b6d780c4b469478263fca3947976c9d1d,Fixed stage selector during lambda deploy,Nopik,https://api.github.com/repos/serverless/serverless/git/commits/4199c88b6d780c4b469478263fca3947976c9d1d
458dc574bc1f4c0bd20bf3f91f87bb8c5528fca6,"Fix typo

:)",mparramont,https://api.github.com/repos/serverless/serverless/git/commits/458dc574bc1f4c0bd20bf3f91f87bb8c5528fca6
764dcde5f5e3eb915669c9258d1dcac38f9a2dcb,Fixed a typo in the commands.md file,Ninir,https://api.github.com/repos/serverless/serverless/git/commits/764dcde5f5e3eb915669c9258d1dcac38f9a2dcb
44a2a290ffd8fcff34fb771bc408ae3be3484dec,Closed an unclosed bracket.,InvertedAcceleration,https://api.github.com/repos/serverless/serverless/git/commits/44a2a290ffd8fcff34fb771bc408ae3be3484dec
b03459e3cf658b6651e1db668ddfced048f79a17,Fix typos in README.md,forevermatt,https://api.github.com/repos/serverless/serverless/git/commits/b03459e3cf658b6651e1db668ddfced048f79a17
20d34a8c101a8afaadd14b831df4caf99e74267b,"Remove `sl` command because it tramples other commands

Users can add aliases if they like, but `sl` conflicts, and is easy to mistype when you mean `ls`.",ryansb,https://api.github.com/repos/serverless/serverless/git/commits/20d34a8c101a8afaadd14b831df4caf99e74267b
39278f5b561372bba2d5f9e45258167b93b9ac77,Remove unused variable,apaatsio,https://api.github.com/repos/serverless/serverless/git/commits/39278f5b561372bba2d5f9e45258167b93b9ac77
aeff3c9cf5b818150b83796984a0e187f05d65e4,"Centralized and fixed event.json loading

Refactored event.json loading code to be a call to a central function as opposed to duplicating the same code. See _loadTestEvent on line 159 and line 72
Referenced absolute path to event.json file in order to correctly load the file. See 162.",visualasparagus,https://api.github.com/repos/serverless/serverless/git/commits/aeff3c9cf5b818150b83796984a0e187f05d65e4
5bef2beb0743c54b41bef3b6cf2f5a51e5a96a9e,"Check whether requestTemplates is an object and if so, stringify it so that the ApiG API is happy but we can also use JSON in sFunction.json for the requestTemplates attribute.",erikerikson,https://api.github.com/repos/serverless/serverless/git/commits/5bef2beb0743c54b41bef3b6cf2f5a51e5a96a9e
b6e26c54f20edb239fc5717e9619716d1decdee1,"Fix improper pluralization of creating or updating in CloudFormation error message

Fixes:

[ServerlessError: Something went wrong while createing your cloudformation]

or

[ServerlessError: Something went wrong while updateing your cloudformation]",kevinold,https://api.github.com/repos/serverless/serverless/git/commits/b6e26c54f20edb239fc5717e9619716d1decdee1
20d52c5bcac1e0bb9f86ca511b4f5d10639173d1,"add shortcut -v, --version to get the version",picsoung,https://api.github.com/repos/serverless/serverless/git/commits/20d52c5bcac1e0bb9f86ca511b4f5d10639173d1
7e1273209cd715544550aca8113c08e96f9b7a40,add aws profile support,martinlindenberg,https://api.github.com/repos/serverless/serverless/git/commits/7e1273209cd715544550aca8113c08e96f9b7a40
cc983cf742edcf4fb61d105c5a0a540c2710f3bc,Add CloudFormation Validator Plugin to README,tmilewski,https://api.github.com/repos/serverless/serverless/git/commits/cc983cf742edcf4fb61d105c5a0a540c2710f3bc
15386ced65985f055c773f6011e3e05447e105d4,Show cloudformation messages when any errors are happning while updating/creating projects,ryutamaki,https://api.github.com/repos/serverless/serverless/git/commits/15386ced65985f055c773f6011e3e05447e105d4
0f1128ff9f5ac9f1211699854359a651ea1f4335,Fix i/j index typo in CloudFormation module aggregation,kennu,https://api.github.com/repos/serverless/serverless/git/commits/0f1128ff9f5ac9f1211699854359a651ea1f4335
7f25a879e4bc6366323aa7d5836ff32ee7d181b2,adds ResourcesRemove action,minibikini,https://api.github.com/repos/serverless/serverless/git/commits/7f25a879e4bc6366323aa7d5836ff32ee7d181b2
b5f3cf8311f0b8273606f2c9826af1d285b6c3b1,Add additional hotkeys and instruction text to dash.,jordanmack,https://api.github.com/repos/serverless/serverless/git/commits/b5f3cf8311f0b8273606f2c9826af1d285b6c3b1
bad2d68f1327b6082b05e562cac85ea1261fb596,add FB + update SO urls to have the recently created serverless-framework tag,alexandresaiz,https://api.github.com/repos/serverless/serverless/git/commits/bad2d68f1327b6082b05e562cac85ea1261fb596
eb0ac3c24f29b51487ec1f65440ab6b03016de9e,Fix broken mailto link in README,pmuens,https://api.github.com/repos/serverless/serverless/git/commits/eb0ac3c24f29b51487ec1f65440ab6b03016de9e
9a7cae8de560ae9e9a744f47029e859bb21d3e7b,Spelling and grammar fixes in README.md,brentax,https://api.github.com/repos/serverless/serverless/git/commits/9a7cae8de560ae9e9a744f47029e859bb21d3e7b
585a892d7018be838aa06c30635629670c0360c3,Fix rewriting s-templates.json,kpotehin,https://api.github.com/repos/serverless/serverless/git/commits/585a892d7018be838aa06c30635629670c0360c3
d5873d177c740ce60dba00c7422c7b3722213dd0,Update a Roadmap link to Milestones,weitzman,https://api.github.com/repos/serverless/serverless/git/commits/d5873d177c740ce60dba00c7422c7b3722213dd0
78240d3b723f224ca13b99004d4f1fd080fd5d75,"Added CF output variables to project stage variables. The export can be controlled by a whitelist array within s-project.json named ""resourceVars"".",HyperBrain,https://api.github.com/repos/serverless/serverless/git/commits/78240d3b723f224ca13b99004d4f1fd080fd5d75
4db3684102980acda1294c15a3bbcc48fadc7420,updated README.md,dherault,https://api.github.com/repos/serverless/serverless/git/commits/4db3684102980acda1294c15a3bbcc48fadc7420
202255366d3b6de0bc1b19a43cf770b61c3e22cf,Add Parallax to the list of consultants,MrRio,https://api.github.com/repos/serverless/serverless/git/commits/202255366d3b6de0bc1b19a43cf770b61c3e22cf
b1da98afb562c156037da2c6376e63048ae906e8,Add SC5 to the list of consultants.,laurisvan,https://api.github.com/repos/serverless/serverless/git/commits/b1da98afb562c156037da2c6376e63048ae906e8
bad0becf638c465bc18aa5045b9d4050a350088f,Optimizer plugin: coffee and babel support,rma4ok,https://api.github.com/repos/serverless/serverless/git/commits/bad0becf638c465bc18aa5045b9d4050a350088f
5791e69508f4fcbc332e35fdb6bafd61748aa1df,"Fixes #813 and #814

* More narrowly define default function excludePatterns
* Correct reference to undefined properties in `Runtime._validateAndPrepare()`",michaelorionmcmanus,https://api.github.com/repos/serverless/serverless/git/commits/5791e69508f4fcbc332e35fdb6bafd61748aa1df
d4a6be7fde6f3642f53622479c15d2af34cf6456,"Fix CloudWatch events target

Fixes `Unexpected key 'input' found in params.Targets[0]`.",nicka,https://api.github.com/repos/serverless/serverless/git/commits/d4a6be7fde6f3642f53622479c15d2af34cf6456
79a071f1cf93194d157979a54ed9fd97a4423ba5,"Add Useful IO to the consultants list

We're using serverless to scale out on-demand processing jobs as well as build APIs and data flows with dynamo streams. :) It's great.",ianserlin,https://api.github.com/repos/serverless/serverless/git/commits/79a071f1cf93194d157979a54ed9fd97a4423ba5
577de00b7e0fe7ce199dd1a6a23ea8ae1682878c,Fixed endpoint names.,affablebloke,https://api.github.com/repos/serverless/serverless/git/commits/577de00b7e0fe7ce199dd1a6a23ea8ae1682878c
71f76e1161cbe9bc820d4913450cc8e8090ad5ef,Using copy instead of move to avoid 'EEXIST: file already exists' error due to the preceding move operation.,arithmetric,https://api.github.com/repos/serverless/serverless/git/commits/71f76e1161cbe9bc820d4913450cc8e8090ad5ef
9750d82ed644b882eb9206d100e147b8d02bcd5e,Look for AWS_CLIENT_TIMEOUT in the environment to set AWS.config.httpOptions.timeout,pwagener,https://api.github.com/repos/serverless/serverless/git/commits/9750d82ed644b882eb9206d100e147b8d02bcd5e
31087a29496851babbc135c3a40d409bf62b3dd1,"Updates README.md

I created a similar plugin to jshint but it uses eslint plugin for linting the jscode.

Thanks",nishantjain91,https://api.github.com/repos/serverless/serverless/git/commits/31087a29496851babbc135c3a40d409bf62b3dd1
91f2e08333e2d8c9180d69dee00df7670252ed7a,Merge remote-tracking branch 'serverless/master',jonathannaguin,https://api.github.com/repos/serverless/serverless/git/commits/91f2e08333e2d8c9180d69dee00df7670252ed7a
591265972c3abe0e9f08b68c1b9869b91b6e725d,split out guid util function on its own,stevecaldwell77,https://api.github.com/repos/serverless/serverless/git/commits/591265972c3abe0e9f08b68c1b9869b91b6e725d
39f763c836084f55868180f06969d00098941416,Fix 886 resource output values not updating,BlueBlock,https://api.github.com/repos/serverless/serverless/git/commits/39f763c836084f55868180f06969d00098941416
91835b689d765313837a3a60d175e0fd61adc912,Add serverless-mocha-plugin to README,mpuittinen,https://api.github.com/repos/serverless/serverless/git/commits/91835b689d765313837a3a60d175e0fd61adc912
a357d9553eebe2381c3f99c5ffe1a8d03bdf73fb,"Fix version comparison operation

If you pass in a specific version using the command line, javascript parses it as a `number` which is unsuccessfully compared to the string `Version` returned from the AWS SDK.

The issue can be fixed multiple ways, this has the least side effects but consider alternatively passing in the version like ""v3"" instead because that's how the interactive version displays it.",rajington,https://api.github.com/repos/serverless/serverless/git/commits/a357d9553eebe2381c3f99c5ffe1a8d03bdf73fb
dadc943aca23dc3854d26c7d413c8958d4304dee,Retry on 429,tszajna0,https://api.github.com/repos/serverless/serverless/git/commits/dadc943aca23dc3854d26c7d413c8958d4304dee
eb0f449974cfac983b496083929d242d26f3df08,Add travisci config,flomotlik,https://api.github.com/repos/serverless/serverless/git/commits/eb0f449974cfac983b496083929d242d26f3df08
7911000325b706500d7e2b4af0136b7c14fc1253,"Condense CLI output to fit in a single screen

Resolves: #657",akalra,https://api.github.com/repos/serverless/serverless/git/commits/7911000325b706500d7e2b4af0136b7c14fc1253
f447aec49491397deb516e8cf31163f4e9262358,Add IoT event source,jerwallace,https://api.github.com/repos/serverless/serverless/git/commits/f447aec49491397deb516e8cf31163f4e9262358
0cb02b9316f07861a225ab7acc4b5fdb493ba6c8,fix indentation in events template,nikgraf,https://api.github.com/repos/serverless/serverless/git/commits/0cb02b9316f07861a225ab7acc4b5fdb493ba6c8
922be82262bdfccf645d6292bb87c44c82b1ce35,fix typo,mthenw,https://api.github.com/repos/serverless/serverless/git/commits/922be82262bdfccf645d6292bb87c44c82b1ce35
e53e94dd3062d3f7717afe82663ad2a0a9d54314,resize gif,olzaragoza,https://api.github.com/repos/serverless/serverless/git/commits/e53e94dd3062d3f7717afe82663ad2a0a9d54314
124898068ddf92a0aa8e7f870558376dc08cd1ce,"Change the variable 

i thing is memoryVar is correct than memoryVariable",williamgueiros,https://api.github.com/repos/serverless/serverless/git/commits/124898068ddf92a0aa8e7f870558376dc08cd1ce
7dd58f032560460a35ae04ef7e562db60b231463,"Implement service plugin loading

Resolves #1442",kid,https://api.github.com/repos/serverless/serverless/git/commits/7dd58f032560460a35ae04ef7e562db60b231463
4756586709a69c338c1554da57fc4825eec4f931,"Make sure permissions are zipped

As also mentioned in PR #960, the permissions need to be set correctly, to be able to upload binaries, this is a regression :)",svdgraaf,https://api.github.com/repos/serverless/serverless/git/commits/4756586709a69c338c1554da57fc4825eec4f931
aab1f2548ef85bcc9151c6650c387e4ef98111bf,Update README.md,ChristianDavis,https://api.github.com/repos/serverless/serverless/git/commits/aab1f2548ef85bcc9151c6650c387e4ef98111bf
5049fbb55523020ec9230312737fc62d8e3324bb,fixes serverless/serverless#1638,activescott,https://api.github.com/repos/serverless/serverless/git/commits/5049fbb55523020ec9230312737fc62d8e3324bb
8febc06daeeb5f1256a93a25c72791714b3a9557,provide empty list of events if necessary,jexact,https://api.github.com/repos/serverless/serverless/git/commits/8febc06daeeb5f1256a93a25c72791714b3a9557
5fc4d5cf496df698d5f63c8eabe4938c574dadc4,"fixed indentation

fixed indentation",michaelwittig,https://api.github.com/repos/serverless/serverless/git/commits/5fc4d5cf496df698d5f63c8eabe4938c574dadc4
d05a17686b3848e88ec08298f54cdf278f142225,"Add java maven and gradle templates, tests and instructions

Signed-off-by: Ilya Shindyapin <ilya@shindyapin.com>",license2e,https://api.github.com/repos/serverless/serverless/git/commits/d05a17686b3848e88ec08298f54cdf278f142225
18fbc6ef7638b3e0d0d89e765156f1ab828cd7ac,"fix(deploy): Functions no longer need to maintain order

Resources and Methods were referenced by their index which made redeploying fail when you swapped the order of functions or added new ones anywhere bar the bottom of the object

Closes #1683",wedgybo,https://api.github.com/repos/serverless/serverless/git/commits/18fbc6ef7638b3e0d0d89e765156f1ab828cd7ac
9f0c506c75184225735b99df3313c3d87c0fd0df,"fix 1468 - display endpoints

Display general information on service, functions and endpoints.
Add tests.

partial fix for #1468 - display endpoints

fix 1468 - display endpoints

Display general information on service, functions and endpoints.
Add tests.",bennybauer,https://api.github.com/repos/serverless/serverless/git/commits/9f0c506c75184225735b99df3313c3d87c0fd0df
12bf5f483068d53471efcfdb67fbd59e7fa7448b,docs(readme): update readme structure for beta,DavidWells,https://api.github.com/repos/serverless/serverless/git/commits/12bf5f483068d53471efcfdb67fbd59e7fa7448b
c44dffc5b2351e9de2950f5d7370be9269f87c78,Fix broken v1.0.0 README docs link,fahrradflucht,https://api.github.com/repos/serverless/serverless/git/commits/c44dffc5b2351e9de2950f5d7370be9269f87c78
4ac22f2246c80228f63712d4e36d091d6f006ee8,switch from node-zip to jszip,chris-olszewski,https://api.github.com/repos/serverless/serverless/git/commits/4ac22f2246c80228f63712d4e36d091d6f006ee8
9e8138abfd68f6f3274cafeb38feb6f59dca5752,move variableSyntax into defaults and update docs,johncmckim,https://api.github.com/repos/serverless/serverless/git/commits/9e8138abfd68f6f3274cafeb38feb6f59dca5752
944fbed95f1b86bc2ebb37b6d7bf8dc427776ff9,Added Serverless dynamodb local plugin and serverless dependency install plugin links,rehrumesh,https://api.github.com/repos/serverless/serverless/git/commits/944fbed95f1b86bc2ebb37b6d7bf8dc427776ff9
9977e6c45c4672f6bd29c4cc47f2b87558bd12fe,Fix a small typo,clambodile,https://api.github.com/repos/serverless/serverless/git/commits/9977e6c45c4672f6bd29c4cc47f2b87558bd12fe
fd3459611acbd4ce522dacabfa4447e28f0e7e82,"Fix typo

Change `default` to `defaults`,
or it won't work. :D",abalone0204,https://api.github.com/repos/serverless/serverless/git/commits/fd3459611acbd4ce522dacabfa4447e28f0e7e82
38ce63c3e93d6742053cb354a728b3415eaf92dd,fixed a typo,kevinaud,https://api.github.com/repos/serverless/serverless/git/commits/38ce63c3e93d6742053cb354a728b3415eaf92dd
2efcc24787ff42a29717cf11e6c0f7ac8163df95,fix populate boolean and 0 variables,kengos,https://api.github.com/repos/serverless/serverless/git/commits/2efcc24787ff42a29717cf11e6c0f7ac8163df95
590ff32bcc9b45de6cbc6c6415a0c12cccc16c31,"Added check before setting origins and updated readme


Updated readme


Fixed RequestTemplates issue.


Added statusCode response to Options Request template.

Added X-Amz-Security-Token header and updated tests, too.
Manual test works. Updated unit tests, too.


Added documentation and some validation.


Updated tests to check each header. All passing.


Added preflight config. Need to write tests.


Adds origin header to method. Tests pass. Need preflight added, too.



Setup basic cors assignement. Experimenting with configuration setup.",patoncrispy,https://api.github.com/repos/serverless/serverless/git/commits/590ff32bcc9b45de6cbc6c6415a0c12cccc16c31
a159cbded993267ae87b52238a031ab02486f5ab,Fix typo the -> then,fny,https://api.github.com/repos/serverless/serverless/git/commits/a159cbded993267ae87b52238a031ab02486f5ab
052b8c3c19d6eeb9425eb0953f8b896c1afbe418,"include stage reference in body mapping template

I've included a stage reference in the body template so that I can determine the run-time environment of the lambda function. This provide a quick work around until issue #1455 is resolved",patrickbrandt,https://api.github.com/repos/serverless/serverless/git/commits/052b8c3c19d6eeb9425eb0953f8b896c1afbe418
fa2088808bb4f40ba65ba593cfd431b59d597ae0,"fix #1860 - Cannot find module for any node_modules

When running on windows, 'UNIX' was incorrectly being passed into jszip as the host platform which causes it to generate a zip file which lambda doesn't unpack properly. ( I think its the \ vs / thing  - the zip file looks correct when I open it in a gui tool, but using unpack unpacks a bunch of files with '\' in the filename and no actual folder structure )",bfhobbes,https://api.github.com/repos/serverless/serverless/git/commits/fa2088808bb4f40ba65ba593cfd431b59d597ae0
1dbfba2aa17f1416d89bb62862dd82bba7544944,Add PromptWorks to consultants,jgarber,https://api.github.com/repos/serverless/serverless/git/commits/1dbfba2aa17f1416d89bb62862dd82bba7544944
e2d7008389924ec90c1d8a1d2a20609456c9209e,"doc update

a user was confused about where to find these so made it more explicit.",worldsoup,https://api.github.com/repos/serverless/serverless/git/commits/e2d7008389924ec90c1d8a1d2a20609456c9209e
16aa6581aba33f568b86de1d3d6121a45ee0db9c,"fix #1854 - update npm devDependencies packages (#1879)

* fix #1854 - added latest version of eslint-config-airbnb-base package

* fix #1854 - added latest npm shrinkwrap scheme

* fix #1854 - added latest npm coveralls package

* fix #1854 - added latest npm eslint package

* fix #1854 - added latest npm eslint-config-airbnb package

* fix #1854 - added latest npm eslint-plugin-import package

* fix #1854 - added latest npm eslint-plugin-jsx-a11y package

* fix #1854 - added latest npm eslint-plugin-react package

* fix #1854 - fixed estlint new-parens errors for integration test

* fix #1854 - fixed estlint new-parens errors for yaml parsers tests

* fix #1854 - fixed estlint max-len errors for util tests

* fix #1854 - disabled no-extraneous-dependencies on eslintrc for NodeJS 4 incapability on this feature

* fix #1854 - fixed eslint new-parens errors for Service tests

* fix #1854 - fixed eslint new-parens errors for Serverless tests

* fix #1854 - fixed eslint new-parens errors for plugin manager tests

* fix #1854 - fixed eslint new-parens errors for plugin tracking tests

* fix #1854 - fixed eslint new-parens errors for plugin package zipService lib

* fix #1854 - fixed eslint new-parens errors for plugin package zipService tests

* fix #1854 - fixed eslint trailing spaces errors for plugin package zipService lib

* fix #1854 - fixed eslint new-parens errors for plugin package cleanup  tests

* fix #1854 - fixed eslint new-parens errors for plugin create tests

* fix #1854 - fixed eslint dot same line expectation error on plugin aws logs index

* fix #1854 - fixed eslint operator assignment error on plugin aws logs index

* fix #1854 - fixed eslint dot location error on plugin aws invoke tests

* fix #1854 - fixed eslint new-parens error on plugin aws invoke tests

* fix #1854 - fixed eslint new-parens error on plugin aws deployFunction tests

* fix #1854 - fixed eslint new-parens error on plugin aws deploy uploadDeploymentPackage tests

* fix #1854 - fixed eslint new-parens error on plugin aws deploy updateStack tests

* fix #1854 - fixed eslint new-parens error on plugin aws deploy createStack tests

* fix #1854 - fixed eslint new-parens error on plugin aws deploy apiGateway lib deployment

* fix #1854 - fixed eslint unary typeof whitespace req error on Serverless Service class

* fix #1854 - fixed eslint unary typeof whitespace req error on Serverless Service class ( second fix )

* fix #1854 - fixed eslint no-lonely-if req error on Serverless Service class

* fix #1854 - disabled react/require-extension on eslintrc because it's deprecated

* fix #1854 - AwsCompileApigEvents #constructor() should resolve if no functions are given:
                 Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 - createStack #postCreate() should resolve:
                 Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 - emptyS3Bucket #deleteObjects() should resolve if objectsInBucket is empty:
                 Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 - AwsInvoke #extendedValidate() should resolve if path is not given:
                 Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 - #cleanup() should resolve if the .serverless directory is not present:
                 Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 -#validate() should resolve if servicePath is given:
                Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 -  Service #load() should resolve if no servicePath is found:
                 Error: Resolution method is overspecified. Specify a callback *or* return a Promise; not both.

* fix #1854 - added latest mocha package

* fix #1854 - added latest sinon npm package

* fix #1854 - serverless/lib/plugins/aws/deploy/tests/createStack.js 136:48  error  Missing semicolon  semi

* fix #1854 - serverless/lib/plugins/package/tests/cleanup.js 35:7  error  Missing semicolon  semi

* fix #1854 - serverless/lib/plugins/package/tests/validate.js 22:49  error  Missing semicolon  semi

* fix #1854 - added latest npm shrinkwrap

* fix #1854 - fixed no-extra-boolean-cast eslint error on aws deploy apiGateway methods

* fix #1854 - fixed  new-parens eslint error on serverless tests for Service class",nickchisiu,https://api.github.com/repos/serverless/serverless/git/commits/16aa6581aba33f568b86de1d3d6121a45ee0db9c
3b9ef85846f310d325f77a11b17b211013b5695a,Merged upstream master and resolved conflicts,miltador,https://api.github.com/repos/serverless/serverless/git/commits/3b9ef85846f310d325f77a11b17b211013b5695a
816ba289e57a95e64c294badacedd378d44cd1b8,Add failing test for name option in create,lamroger,https://api.github.com/repos/serverless/serverless/git/commits/816ba289e57a95e64c294badacedd378d44cd1b8
d8214a44b1ed41b97badb940ca4c6d1e7dbfaa9c,fix some language and typos,seanmadden,https://api.github.com/repos/serverless/serverless/git/commits/d8214a44b1ed41b97badb940ca4c6d1e7dbfaa9c
a7f50c2368301b21bbb1b1e046cbc2a31406f6d5,fix minor typo,osamakhn,https://api.github.com/repos/serverless/serverless/git/commits/a7f50c2368301b21bbb1b1e046cbc2a31406f6d5
0d5b82376fd534b78019ab6c528156e68adffdf8,Include commented-out IAM statements in templates' serverless.yml.,rowanu,https://api.github.com/repos/serverless/serverless/git/commits/0d5b82376fd534b78019ab6c528156e68adffdf8
10ab716c09a1464a685f27b55252c3fe26a2bc1e,"fix authorizer creation error when no TTL is supplied

fix lint issues",tomesch,https://api.github.com/repos/serverless/serverless/git/commits/10ab716c09a1464a685f27b55252c3fe26a2bc1e
1e2bdc178776cceead4d4bb08f2072257356bb8b,Add custom validation for plugin options,horike37,https://api.github.com/repos/serverless/serverless/git/commits/1e2bdc178776cceead4d4bb08f2072257356bb8b
219f20e8f12cc95be296f889d0224e2f5304996b,"Fixed issue where custom cors headers were not being set, and was just using defaults'",puug,https://api.github.com/repos/serverless/serverless/git/commits/219f20e8f12cc95be296f889d0224e2f5304996b
9fd32fbb390eb1f5aecee5f60382afd1209f9175,Small typo in documentation,alexandrusavin,https://api.github.com/repos/serverless/serverless/git/commits/9fd32fbb390eb1f5aecee5f60382afd1209f9175
8d6748b9eb1fdad1bd0fb30f2f622e2c39a8966c,"Updates sinon stubbed tests in plugins/aws

Creates test cases to check for correct arugments from sinon stubs",warlokkz,https://api.github.com/repos/serverless/serverless/git/commits/8d6748b9eb1fdad1bd0fb30f2f622e2c39a8966c
7babaadc38f3b2d615480bc7a9f90755ed3031a3,"- fixed the topic format
- corrected the documentation",danielkoo,https://api.github.com/repos/serverless/serverless/git/commits/7babaadc38f3b2d615480bc7a9f90755ed3031a3
61a90f5c3cc1639ed9dd6676b596eb6754e97c89,Fix typos [skip ci],frqnck,https://api.github.com/repos/serverless/serverless/git/commits/61a90f5c3cc1639ed9dd6676b596eb6754e97c89
1fb8b0c2df2758ecd5207b331c633d61d5374e21,follow pep8 - Python style guide checker,sangheestyle,https://api.github.com/repos/serverless/serverless/git/commits/1fb8b0c2df2758ecd5207b331c633d61d5374e21
ef1433f9902d1452d1b2e8379815dde5914c10c7,Provide explicit relative path for '_mocha' in package.json test script configuration to support Windows.,gwsii,https://api.github.com/repos/serverless/serverless/git/commits/ef1433f9902d1452d1b2e8379815dde5914c10c7
4544bf3d893415aed185fae24c1a0a70421b3374,Updated API Gateway integration to return 500 when Lambda functions time out,fruffin,https://api.github.com/repos/serverless/serverless/git/commits/4544bf3d893415aed185fae24c1a0a70421b3374
7b78c57758c7917fb436e0ea2072d24090e1b353,"Update 01-setup.md

typo",phips28,https://api.github.com/repos/serverless/serverless/git/commits/7b78c57758c7917fb436e0ea2072d24090e1b353
7e11d9d0e785753a0c5b9fcd31d3ddd5b04c3c22,"Fix ""Hello World"" example in README.md",nhodges,https://api.github.com/repos/serverless/serverless/git/commits/7e11d9d0e785753a0c5b9fcd31d3ddd5b04c3c22
f471fa3b53b4ad88c6aadc8a5f286befb251b737,Fixed broken links in Table of Contents,shamp00,https://api.github.com/repos/serverless/serverless/git/commits/f471fa3b53b4ad88c6aadc8a5f286befb251b737
5d4316db93d922c106c6c0d1914c127d89c4b6fc,refactor CLI command/options to remove a few lines of code,dougmoscrop,https://api.github.com/repos/serverless/serverless/git/commits/5d4316db93d922c106c6c0d1914c127d89c4b6fc
493de1e31055f76bd963cd8422327a8edd277906,add support for dashes as a resource path,jonsharratt,https://api.github.com/repos/serverless/serverless/git/commits/493de1e31055f76bd963cd8422327a8edd277906
451b5b858720da8a290758ec80bce58b2a58ccf8,fix links in docs - link to README.md files instead of directories and use relative links everywhere,nurous,https://api.github.com/repos/serverless/serverless/git/commits/451b5b858720da8a290758ec80bce58b2a58ccf8
2bcd13659a491f1ffada6f73d4256d5d01e7db2d,remove serverless.env.yml files #2102,bravokeyl,https://api.github.com/repos/serverless/serverless/git/commits/2bcd13659a491f1ffada6f73d4256d5d01e7db2d
72e11e4183b3d6d00d20ff5d1ef4e6608feb071e,"Fix Aaron Boushley's profile link

This change is intended to fix his link in README.md the next time that is regenerated",mortonfox,https://api.github.com/repos/serverless/serverless/git/commits/72e11e4183b3d6d00d20ff5d1ef4e6608feb071e
